generic_name,cases,rating
pregabalin,pain,1.0
temazepam,insomnia,0.7777777777777778
azelaic acid,rosacea,0.0
clonazepam,insomnia,1.0
clarithromycin,skin and structure infection,0.0
topiramate,migraine prevention,0.5555555555555556
selexipag,pulmonary hypertension,0.0
estradiol,postmenopausal symptoms,0.6666666666666666
orlistat,obesity,0.1111111111111111
orlistat,obesity,0.0
esomeprazole,gerd,1.0
armodafinil,hypersomnia,0.7777777777777778
levonorgestrel,birth control,0.0
clonazepam,anxiety,1.0
armodafinil,bipolar disorde,1.0
levonorgestrel,birth control,0.0
metronidazole,bacterial infection,0.4444444444444444
nivolumab,non-small cell lung cance,0.0
adapalene,acne,1.0
roflumilast,copd,0.3333333333333333
paliperidone,schizoaffective disorde,0.1111111111111111
nitrofurantoin,urinary tract infection,0.2222222222222222
gabapentin,hot flashes,1.0
ciprofloxacin,urinary tract infection,0.7777777777777778
brexpiprazole,major depressive disorde,0.8888888888888888
armodafinil,,1.0
liraglutide,"diabetes, type 2",0.8888888888888888
dulaglutide,"diabetes, type 2",0.1111111111111111
tadalafil,erectile dysfunction,0.8888888888888888
adapalene,acne,0.6666666666666666
bisacodyl,constipation,1.0
acitretin,psoriasis,0.5555555555555556
levonorgestrel,abnormal uterine bleeding,0.0
liraglutide,obesity,0.8888888888888888
orlistat,obesity,0.8888888888888888
levonorgestrel,birth control,0.2222222222222222
glipizide,"diabetes, type 2",0.0
nitrofurantoin,urinary tract infection,0.2222222222222222
lorazepam,anxiety,0.5555555555555556
metronidazole,rosacea,0.8888888888888888
metronidazole,clostridial infection,0.4444444444444444
clonazepam,anxiety,1.0
nortriptyline,pain,1.0
bisacodyl,constipation,0.0
estradiol,atrophic vaginitis,0.7777777777777778
levonorgestrel,birth control,0.8888888888888888
ciprofloxacin,bone infection,0.6666666666666666
fluconazole,vaginal yeast infection,0.8888888888888888
omalizumab,urticaria,0.2222222222222222
hydrocortisone,dermatitis,1.0
pramipexole,restless legs syndrome,0.8888888888888888
levonorgestrel,emergency contraception,1.0
levonorgestrel,birth control,1.0
levonorgestrel,emergency contraception,1.0
liraglutide,"diabetes, type 2",0.6666666666666666
cephalexin,skin or soft tissue infection,0.0
tioconazole,vaginal yeast infection,0.0
spironolactone,acne,0.5555555555555556
suvorexant,insomnia,0.1111111111111111
ranibizumab,macular edema,0.4444444444444444
gabapentin,anxiety,1.0
levonorgestrel,emergency contraception,1.0
vardenafil,erectile dysfunction,0.8888888888888888
dapsone,acne,1.0
levonorgestrel,birth control,1.0
levonorgestrel,birth control,0.8888888888888888
lamotrigine,bipolar disorde,0.0
clarithromycin,upper respiratory tract infection,1.0
clindamycin,surgical prophylaxis,0.7777777777777778
esomeprazole,gerd,0.4444444444444444
etanercept,rheumatoid arthritis,1.0
spironolactone,acne,1.0
fluorouracil,keratosis,0.8888888888888888
bisacodyl,constipation,0.2222222222222222
zaleplon,insomnia,0.3333333333333333
nortriptyline,pain,1.0
metoprolol tartrate,high blood pressure,0.3333333333333333
mirtazapine,insomnia,1.0
diazepam,anxiety,0.8888888888888888
levonorgestrel,birth control,0.3333333333333333
lorazepam,anxiety,1.0
cefdinir,otitis media,0.5555555555555556
dapsone,acne,0.4444444444444444
levonorgestrel,birth control,0.5555555555555556
metronidazole,rosacea,0.8888888888888888
pregabalin,peripheral neuropathy,0.8888888888888888
nifedipine,raynaud's syndrome,0.0
cephalexin,skin or soft tissue infection,0.2222222222222222
brexpiprazole,major depressive disorde,0.0
topiramate,migraine prevention,0.7777777777777778
nitrofurantoin,urinary tract infection,0.0
clindamycin,bacterial infection,0.4444444444444444
clonazepam,anxiety,0.8888888888888888
clindamycin,acne,0.8888888888888888
ciprofloxacin,bladder infection,0.6666666666666666
clarithromycin,skin or soft tissue infection,0.0
topiramate,bipolar disorde,1.0
magnesium hydroxide,constipation,0.2222222222222222
bisacodyl,constipation,0.1111111111111111
valacyclovir,"herpes simplex, suppression",0.2222222222222222
armodafinil,narcolepsy,0.8888888888888888
mirtazapine,anxiety,0.2222222222222222
haloperidol,aggressive behavi,0.0
diazepam,anxiety,1.0
desvenlafaxine,anxiety,0.6666666666666666
levonorgestrel,abnormal uterine bleeding,0.1111111111111111
levetiracetam,epilepsy,1.0
eluxadoline,irritable bowel syndrome,0.0
fluconazole,vaginal yeast infection,1.0
apremilast,plaque psoriasis,0.7777777777777778
topiramate,obesity,1.0
carbamazepine,trigeminal neuralgia,0.8888888888888888
levonorgestrel,birth control,0.2222222222222222
levonorgestrel,emergency contraception,0.8888888888888888
topiramate,ibromyalgia,0.0
levonorgestrel,emergency contraception,1.0
valacyclovir,"herpes simplex, suppression",0.0
tioconazole,vaginal yeast infection,0.8888888888888888
pregabalin,generalized anxiety disorde,1.0
pregabalin,neuropathic pain,0.0
ropinirole,restless legs syndrome,0.6666666666666666
levonorgestrel,birth control,0.6666666666666666
tioconazole,vaginal yeast infection,0.0
lorazepam,anxiety,0.7777777777777778
mirtazapine,depression,1.0
spironolactone,acne,0.0
meloxicam,tendonitis,0.5555555555555556
topiramate,seizure prevention,0.8888888888888888
methocarbamol,opiate withdrawal,1.0
spironolactone,acne,0.7777777777777778
palbociclib,"breast cancer, metastatic",0.8888888888888888
mirtazapine,insomnia,0.3333333333333333
liraglutide,"diabetes, type 2",1.0
levetiracetam,seizures,0.5555555555555556
metronidazole,bacterial vaginitis,0.3333333333333333
gabapentin,insomnia,0.4444444444444444
methotrexate,rheumatoid arthritis,0.7777777777777778
topiramate,,0.4444444444444444
eszopiclone,insomnia,0.8888888888888888
nitrofurantoin,urinary tract infection,0.8888888888888888
pregabalin,generalized anxiety disorde,0.0
metronidazole,bacterial vaginitis,0.4444444444444444
liraglutide,obesity,1.0
infliximab,"crohn's disease, maintenance",0.8888888888888888
clindamycin,bacterial infection,0.2222222222222222
metronidazole,bacterial vaginitis,1.0
omeprazole,barrett's esophagus,1.0
rituximab,rheumatoid arthritis,1.0
isoniazid,"tuberculosis, latent",0.8888888888888888
silver sulfadiazine,"burns, external",1.0
tioconazole,vaginal yeast infection,0.0
desvenlafaxine,depression,0.4444444444444444
clindamycin,acne,0.7777777777777778
aripiprazole,major depressive disorde,0.7777777777777778
aspirin,back pain,0.8888888888888888
brexpiprazole,major depressive disorde,0.7777777777777778
gabapentin,bipolar disorde,0.8888888888888888
irbesartan,high blood pressure,0.2222222222222222
levonorgestrel,emergency contraception,0.5555555555555556
levonorgestrel,birth control,1.0
lorazepam,panic disorde,0.7777777777777778
mirtazapine,anxiety,0.8888888888888888
levonorgestrel,birth control,1.0
apremilast,plaque psoriasis,0.7777777777777778
desvenlafaxine,depression,0.4444444444444444
carbamazepine,epilepsy,0.8888888888888888
magnesium hydroxide,constipation,0.0
pregabalin,migraine prevention,0.3333333333333333
atenolol,high blood pressure,0.4444444444444444
ruxolitinib,polycythemia vera,0.8888888888888888
eszopiclone,insomnia,1.0
diazepam,muscle spasm,0.8888888888888888
valacyclovir,cold sores,1.0
dulaglutide,"diabetes, type 2",0.2222222222222222
levonorgestrel,birth control,0.5555555555555556
clonazepam,anxiety,1.0
gabapentin,anxiety,0.0
adapalene,acne,0.7777777777777778
armodafinil,bipolar disorde,1.0
metronidazole,diverticulitis,1.0
clonazepam,anxiety,1.0
topiramate,migraine prevention,0.7777777777777778
bisacodyl,constipation,0.3333333333333333
mefenamic acid,period pain,0.8888888888888888
gabapentin,pain,0.2222222222222222
carisoprodol,muscle spasm,0.8888888888888888
olanzapine,bipolar disorde,0.8888888888888888
gabapentin,alcohol withdrawal,1.0
ivabradine,heart failure,1.0
desvenlafaxine,depression,1.0
liraglutide,weight loss,1.0
liraglutide,obesity,0.0
pregabalin,ibromyalgia,0.7777777777777778
ibrutinib,chronic lymphocytic leukemia,1.0
nitrofurantoin,bladder infection,0.2222222222222222
clindamycin,acne,1.0
levonorgestrel,emergency contraception,0.8888888888888888
terconazole,vaginal yeast infection,0.0
rosuvastatin,high cholesterol,1.0
levonorgestrel,birth control,0.7777777777777778
levetiracetam,seizures,0.8888888888888888
oxazepam,anxiety,0.7777777777777778
dapsone,acne,0.0
azelaic acid,acne,1.0
magnesium hydroxide,constipation,0.6666666666666666
ondansetron,nausea/vomiting,1.0
topiramate,migraine prevention,0.8888888888888888
vardenafil,erectile dysfunction,0.7777777777777778
levonorgestrel,birth control,0.7777777777777778
gabapentin,pain,0.7777777777777778
adapalene,acne,0.7777777777777778
alprazolam,panic disorde,1.0
ziprasidone,schizoaffective disorde,1.0
mirabegron,overactive bladde,0.8888888888888888
magnesium hydroxide,constipation,1.0
levonorgestrel,emergency contraception,1.0
methylprednisolone,"gout, acute",1.0
gabapentin,pain,0.7777777777777778
alprazolam,panic disorde,0.0
diazepam,borderline personality disorde,0.8888888888888888
desvenlafaxine,depression,0.8888888888888888
levonorgestrel,emergency contraception,0.7777777777777778
loratadine,allergic rhinitis,0.6666666666666666
ciprofloxacin,urinary tract infection,0.6666666666666666
carbamazepine,trigeminal neuralgia,0.7777777777777778
diazepam,muscle spasm,1.0
aripiprazole,major depressive disorde,1.0
metronidazole,bacterial vaginitis,0.6666666666666666
tioconazole,vaginal yeast infection,1.0
metronidazole,bacterial infection,0.5555555555555556
nitrofurantoin,urinary tract infection,0.2222222222222222
eszopiclone,insomnia,0.1111111111111111
somatropin,hypopituitarism,1.0
tadalafil,erectile dysfunction,1.0
levonorgestrel,birth control,0.4444444444444444
levonorgestrel,emergency contraception,1.0
diazepam,anxiety,1.0
liraglutide,"diabetes, type 2",0.5555555555555556
mirtazapine,anxiety,1.0
levonorgestrel,emergency contraception,1.0
adenosine,supraventricular tachycardia,0.0
spironolactone,gender dysphoria,0.8888888888888888
ciprofloxacin,infectious diarrhea,0.3333333333333333
clindamycin,bacterial infection,0.0
baclofen,muscle spasm,0.0
acetazolamide,mountain sickness / altitude sickness,1.0
mirtazapine,depression,1.0
etanercept,ankylosing spondylitis,0.7777777777777778
almotriptan,migraine,0.8888888888888888
azelaic acid,rosacea,0.8888888888888888
valacyclovir,cold sores,1.0
liraglutide,obesity,0.8888888888888888
ambrisentan,pulmonary hypertension,1.0
etodolac,pain,0.0
avanafil,erectile dysfunction,0.8888888888888888
pregabalin,pain,0.6666666666666666
etodolac,pain,0.6666666666666666
clarithromycin,bronchitis,1.0
spironolactone,acne,0.8888888888888888
armodafinil,narcolepsy,0.5555555555555556
levonorgestrel,birth control,0.8888888888888888
glimepiride,"diabetes, type 2",1.0
mirtazapine,depression,0.5555555555555556
cyanocobalamin,vitamin b12 deficiency,1.0
aripiprazole,depression,0.8888888888888888
clonazepam,anxiety,1.0
levonorgestrel,emergency contraception,0.7777777777777778
pregabalin,neuropathic pain,0.5555555555555556
methocarbamol,muscle spasm,1.0
paliperidone,schizophrenia,0.0
celecoxib,osteoarthritis,0.8888888888888888
ibuprofen,headache,1.0
nortriptyline,pain,0.7777777777777778
tioconazole,vaginal yeast infection,0.0
dulaglutide,"diabetes, type 2",0.0
tadalafil,erectile dysfunction,1.0
levonorgestrel,emergency contraception,0.0
liraglutide,obesity,1.0
bisacodyl,constipation,0.2222222222222222
methotrexate,psoriasis,0.8888888888888888
levonorgestrel,birth control,0.8888888888888888
tadalafil,erectile dysfunction,1.0
gabapentin,peripheral neuropathy,0.5555555555555556
carisoprodol,muscle spasm,1.0
ziprasidone,schizoaffective disorde,0.6666666666666666
levonorgestrel,birth control,0.1111111111111111
lamotrigine,bipolar disorde,1.0
desvenlafaxine,post traumatic stress disorde,1.0
topiramate,migraine prevention,1.0
mirtazapine,insomnia,0.5555555555555556
apremilast,plaque psoriasis,0.0
metronidazole,bacterial vaginitis,0.4444444444444444
lifitegrast,dry eye disease,1.0
ethosuximide,seizures,0.8888888888888888
meloxicam,osteoarthritis,0.1111111111111111
celecoxib,,1.0
coal tar,psoriasis,0.8888888888888888
fluconazole,vaginal yeast infection,0.0
haloperidol,mania,0.0
lisinopril,not listed / othe,1.0
gabapentin,reflex sympathetic dystrophy syndrome,0.0
topiramate,not listed / othe,0.0
clonazepam,anxiety,0.7777777777777778
adapalene,acne,0.1111111111111111
ropinirole,restless legs syndrome,0.6666666666666666
letrozole,breast cance,0.0
levetiracetam,epilepsy,1.0
ferrous sulfate,iron deficiency anemia,0.4444444444444444
oxcarbazepine,neuropathic pain,0.6666666666666666
levonorgestrel,birth control,0.0
carbamazepine,bipolar disorde,0.0
topiramate,obesity,0.7777777777777778
levonorgestrel,birth control,0.8888888888888888
valacyclovir,cold sores,0.7777777777777778
paliperidone,schizophrenia,0.0
levonorgestrel,birth control,0.8888888888888888
ropinirole,restless legs syndrome,0.5555555555555556
clonazepam,anxiety,0.7777777777777778
ibuprofen,muscle pain,0.3333333333333333
ropinirole,restless legs syndrome,0.8888888888888888
liraglutide,obesity,1.0
esomeprazole,erosive esophagitis,0.7777777777777778
clonazepam,anxiety,1.0
pregabalin,ibromyalgia,0.0
temazepam,insomnia,0.0
mirtazapine,major depressive disorde,0.5555555555555556
ciprofloxacin,skin or soft tissue infection,1.0
linezolid,skin and structure infection,1.0
azathioprine,crohn's disease,0.0
levonorgestrel,emergency contraception,1.0
ziprasidone,bipolar disorde,0.0
ziprasidone,bipolar disorde,0.0
levonorgestrel,birth control,0.0
oseltamivir,influenza,0.1111111111111111
nortriptyline,neuralgia,0.8888888888888888
tadalafil,erectile dysfunction,1.0
simvastatin,high cholesterol,0.0
gabapentin,benign essential trem,1.0
levonorgestrel,emergency contraception,0.8888888888888888
esomeprazole,,0.5555555555555556
rivaroxaban,atrial fibrillation,0.0
ziprasidone,schizoaffective disorde,0.3333333333333333
orlistat,obesity,1.0
bisacodyl,constipation,0.6666666666666666
rituximab,pemphigus,0.7777777777777778
methylprednisolone,rheumatoid arthritis,1.0
alprazolam,panic disorde,0.7777777777777778
ropinirole,,0.0
levonorgestrel,birth control,0.8888888888888888
etanercept,rheumatoid arthritis,1.0
clarithromycin,sinusitis,0.0
levonorgestrel,birth control,0.8888888888888888
zaleplon,insomnia,0.1111111111111111
sumatriptan,migraine,0.0
armodafinil,chronic fatigue syndrome,0.1111111111111111
ondansetron,gastroenteritis,1.0
omeprazole,erosive esophagitis,1.0
omeprazole,multiple endocrine adenomas,1.0
aripiprazole,depression,0.0
hylan g-f 20,osteoarthritis,1.0
lubiprostone,irritable bowel syndrome,0.1111111111111111
alprazolam,tinnitus,1.0
rituximab,rheumatoid arthritis,0.8888888888888888
bisacodyl,constipation,1.0
melatonin,insomnia,0.1111111111111111
tinidazole,bacterial vaginitis,1.0
armodafinil,narcolepsy,0.8888888888888888
gabapentin,anxiety,0.0
bisacodyl,constipation,0.2222222222222222
sumatriptan,migraine,0.5555555555555556
metronidazole,diverticulitis,0.7777777777777778
nortriptyline,diabetic peripheral neuropathy,0.0
estradiol,postmenopausal symptoms,0.4444444444444444
levonorgestrel,emergency contraception,1.0
valacyclovir,cold sores,1.0
diazepam,meniere's disease,1.0
clonazepam,anxiety,0.8888888888888888
ondansetron,nausea/vomiting,0.2222222222222222
metronidazole,bacterial vaginitis,0.6666666666666666
insulin aspart,"diabetes, type 2",1.0
lamotrigine,bipolar disorde,0.5555555555555556
aripiprazole,bipolar disorde,0.6666666666666666
bisacodyl,constipation,1.0
tadalafil,erectile dysfunction,0.6666666666666666
rosuvastatin,"high cholesterol, familial heterozygous",1.0
sumatriptan,migraine,0.4444444444444444
meloxicam,inflammatory conditions,1.0
methotrexate,psoriasis,1.0
metronidazole,bacterial vaginitis,0.7777777777777778
apremilast,psoriatic arthritis,0.0
adapalene,acne,1.0
levonorgestrel,birth control,0.7777777777777778
topiramate,migraine prevention,1.0
desvenlafaxine,panic disorde,0.8888888888888888
eluxadoline,irritable bowel syndrome,0.0
tranexamic acid,menstrual disorders,0.2222222222222222
alprazolam,anxiety,1.0
dulaglutide,"diabetes, type 2",0.0
sumatriptan,cluster headaches,1.0
tioconazole,vaginal yeast infection,0.8888888888888888
gabapentin,peripheral neuropathy,1.0
levonorgestrel,birth control,1.0
allopurinol,gout,0.0
mirtazapine,insomnia,1.0
desvenlafaxine,depression,0.6666666666666666
levonorgestrel,birth control,0.6666666666666666
desonide,eczema,1.0
sumatriptan,cluster headaches,1.0
levonorgestrel,birth control,0.7777777777777778
ziprasidone,schizophrenia,0.4444444444444444
pregabalin,neuropathic pain,0.2222222222222222
adapalene,acne,0.7777777777777778
atenolol,anxiety,0.0
nortriptyline,migraine prevention,1.0
mercaptopurine,autoimmune hepatitis,1.0
levonorgestrel,emergency contraception,1.0
alprazolam,anxiety,0.7777777777777778
meloxicam,osteoarthritis,0.8888888888888888
baclofen,muscle spasm,0.6666666666666666
suvorexant,insomnia,0.0
tioconazole,vaginal yeast infection,0.0
anastrozole,breast cance,0.5555555555555556
alprazolam,panic disorde,1.0
suvorexant,insomnia,0.7777777777777778
topiramate,bipolar disorde,0.2222222222222222
anastrozole,breast cance,0.4444444444444444
