Entity Group,Word,Score,Generic Name,Use Case
Medication,hydroxypropyl methylcellulose,0.9936018,hydroxypropyl methylcellulose,it maintains the depth of the anterior chamber during the whole surgical procedure
Biological_structure,depth,0.99899775,hydroxypropyl methylcellulose,it maintains the depth of the anterior chamber during the whole surgical procedure
Biological_structure,anterior chamber,0.7601387,hydroxypropyl methylcellulose,it maintains the depth of the anterior chamber during the whole surgical procedure
Therapeutic_procedure,surgical procedure,0.65841305,hydroxypropyl methylcellulose,it maintains the depth of the anterior chamber during the whole surgical procedure
Medication,hydroxyprogesterone caproate,0.9963113,hydroxyprogesterone caproate,indicated
Diagnostic_procedure,hydroxyethyl starch,0.94674736,hydroxyethyl starch + sodium chloride,children
Diagnostic_procedure,sodium chloride,0.8739058,hydroxyethyl starch + sodium chloride,children
Subject,children,0.8913588,hydroxyethyl starch + sodium chloride,children
Diagnostic_procedure,hydroxyethyl cellulose + glycerin,0.9544692,hydroxyethyl cellulose + glycerin,gloves and instruments
Therapeutic_procedure,gloves,0.9430095,hydroxyethyl cellulose + glycerin,gloves and instruments
Therapeutic_procedure,instruments,0.7954769,hydroxyethyl cellulose + glycerin,gloves and instruments
Medication,hydroxychloroquine,0.87948376,hydroxychloroquine sulphate,acute and chronic rheumatoid arthritis
Diagnostic_procedure,sulphate,0.6788006,hydroxychloroquine sulphate,acute and chronic rheumatoid arthritis
Detailed_description,acute,0.9999218,hydroxychloroquine sulphate,acute and chronic rheumatoid arthritis
Detailed_description,chronic,0.9996294,hydroxychloroquine sulphate,acute and chronic rheumatoid arthritis
Medication,hydrox,0.98098475,hydroxocobalamin,themouth
Medication,themouth,0.9973309,hydroxocobalamin,themouth
Medication,hydro,0.99910456,hydroquinone + octyldimethyl + dioxybenzone + oxybenzone,cosmetics
Medication,cosmetics,0.31006014,hydroquinone + octyldimethyl + dioxybenzone + oxybenzone,cosmetics
Medication,hydroquinone,0.9995119,hydroquinone,gradual bleaching
Severity,gradual,0.98549473,hydroquinone,gradual bleaching
Sign_symptom,bleaching,0.8562102,hydroquinone,gradual bleaching
Disease_disorder,raynaud ' s disease,0.9984595,inositol nicotinate,"hyperlipidemias, raynaud's disease"
Detailed_description,infliximab,0.8916952,infliximab,mission
Coreference,mission,0.35489014,infliximab,mission
Diagnostic_procedure,indometha,0.867856,indomethacin (rectal),"rheumatoid arthritis, ankylosing spondylitis"
Disease_disorder,spondylitis,0.9913984,indomethacin (rectal),"rheumatoid arthritis, ankylosing spondylitis"
Medication,indomethacin,0.69631886,indomethacin (oral),rheumatoid arthritis
Administration,oral,0.9957908,indomethacin (oral),rheumatoid arthritis
Disease_disorder,arthritis,0.83720523,indomethacin (oral),rheumatoid arthritis
Detailed_description,essential,0.9248188,indapamide + perindopril arginine,essential hypertension
Disease_disorder,hypertension,0.9919845,indapamide + perindopril arginine,essential hypertension
Medication,indapamide,0.99208695,indapamide + amlodipine,concurrently at the same dose level
Medication,amlodipine,0.9276057,indapamide + amlodipine,concurrently at the same dose level
Administration,concurrently,0.83511645,indapamide + amlodipine,concurrently at the same dose level
Dosage,dose,0.5802119,indapamide + amlodipine,concurrently at the same dose level
Disease_disorder,renal function impairment,0.9995788,indapamide,patients with renal function impairment
Medication,indacaterol,0.9712148,indacaterol maleate,airflow obstruction
Medication,maleate,0.9725397,indacaterol maleate,airflow obstruction
Sign_symptom,airflow obstruction,0.97785646,indacaterol maleate,airflow obstruction
Medication,mometasone,0.9970027,indacaterol + glycopyrronium + mometasone furoate,inhaled corticosteroid
Medication,furoate,0.9963758,indacaterol + glycopyrronium + mometasone furoate,inhaled corticosteroid
Medication,corticosteroid,0.94642496,indacaterol + glycopyrronium + mometasone furoate,inhaled corticosteroid
Sign_symptom,airflow obstruction,0.9877944,indacaterol + glycopyrronium,airflow obstruction
Detailed_description,inactivated,0.9997161,inactivated polio vaccine,oral polio vaccine is contraindicated
Detailed_description,oral,0.87628436,inactivated polio vaccine,oral polio vaccine is contraindicated
Coreference,vaccine,0.44465312,inactivated polio vaccine,oral polio vaccine is contraindicated
Lab_value,contraind,0.58250415,inactivated polio vaccine,oral polio vaccine is contraindicated
Detailed_description,inactivated,0.9949168,inactivated influenza vaccine,should be based on official recommendations
Coreference,vaccine,0.36292407,inactivated influenza vaccine,should be based on official recommendations
Detailed_description,inactivated,0.9126422,inactivated hepatitis a vaccine,active immunization of adults and children from 12 months of age
Disease_disorder,hepatitis,0.5403845,inactivated hepatitis a vaccine,active immunization of adults and children from 12 months of age
Medication,vaccine,0.4419732,inactivated hepatitis a vaccine,active immunization of adults and children from 12 months of age
Detailed_description,active,0.9911739,inactivated hepatitis a vaccine,active immunization of adults and children from 12 months of age
Subject,adults,0.8198397,inactivated hepatitis a vaccine,active immunization of adults and children from 12 months of age
Subject,children,0.82746935,inactivated hepatitis a vaccine,active immunization of adults and children from 12 months of age
Date,from 12 months of age,0.93180877,inactivated hepatitis a vaccine,active immunization of adults and children from 12 months of age
Biological_structure,external genital,0.99185634,imiquimod,external genital and perianal warts in adults
Biological_structure,periana,0.77163076,imiquimod,external genital and perianal warts in adults
Sign_symptom,warts,0.99873984,imiquimod,external genital and perianal warts in adults
Biological_structure,adults,0.6957301,imiquimod,external genital and perianal warts in adults
Subject,children,0.76710224,imipramine hydrochloride,children
Medication,cilastat,0.55925506,imipenem + cilastatin,amp
Medication,imatinib mesylate,0.99155515,imatinib mesylate,adjuvant treatment of adult patients following complete gross resection of kit
Medication,adjuvant,0.8997355,imatinib mesylate,adjuvant treatment of adult patients following complete gross resection of kit
Therapeutic_procedure,treatment,0.51471275,imatinib mesylate,adjuvant treatment of adult patients following complete gross resection of kit
Subject,adult,0.41342393,imatinib mesylate,adjuvant treatment of adult patients following complete gross resection of kit
Detailed_description,gross,0.9931959,imatinib mesylate,adjuvant treatment of adult patients following complete gross resection of kit
Medication,iloperidon,0.92317504,iloperidone,schizophrenia in adults. when deciding among the alternative treatments
Disease_disorder,schizophrenia,0.9795559,iloperidone,schizophrenia in adults. when deciding among the alternative treatments
Therapeutic_procedure,alternative treatments,0.9051881,iloperidone,schizophrenia in adults. when deciding among the alternative treatments
Medication,ifosfamide,0.9990311,ifosfamide,in combination with certain other approved antineoplastic agents
Medication,antineoplastic agents,0.9484943,ifosfamide,in combination with certain other approved antineoplastic agents
Biological_structure,skin,0.9896772,idoxuridine,"skin infection, eyes infection, infection of reproduction organs"
Biological_structure,eyes,0.99988925,idoxuridine,"skin infection, eyes infection, infection of reproduction organs"
Disease_disorder,infection,0.95682937,idoxuridine,"skin infection, eyes infection, infection of reproduction organs"
Biological_structure,reproduction organs,0.9998332,idoxuridine,"skin infection, eyes infection, infection of reproduction organs"
Disease_disorder,renal disease,0.9991962,irbesartan,treatment of renal disease in patients with hypertension
Sign_symptom,hypertension,0.9478086,irbesartan,treatment of renal disease in patients with hypertension
Detailed_description,iopami,0.73408717,iopamidol,"digital subtraction angiography, venography, urography"
Subject,children,0.9137294,iohexol,adults and children
Therapeutic_procedure,intra - arterial procedures,0.9909638,iodixanol,intra-arterial procedures
Administration,intra,0.99911815,intravenous fat emulsion,parenteral nutrition indications
Detailed_description,fat emulsion,0.6590129,intravenous fat emulsion,parenteral nutrition indications
Administration,parent,0.9925943,intravenous fat emulsion,parenteral nutrition indications
Medication,interferon alfa - 2a,0.99167806,interferon alfa-2a [recombinant],in patients with chronic hepatitis c diagnosed by hcv antibody
Detailed_description,chronic,0.9999007,interferon alfa-2a [recombinant],in patients with chronic hepatitis c diagnosed by hcv antibody
Disease_disorder,hepatitis c,0.9998361,interferon alfa-2a [recombinant],in patients with chronic hepatitis c diagnosed by hcv antibody
Diagnostic_procedure,hcv antibody,0.82204944,interferon alfa-2a [recombinant],in patients with chronic hepatitis c diagnosed by hcv antibody
Medication,insulin,0.9995846,insulin lispro protamine + insulin lispro,25% insulin lispro injection
Medication,protamine,0.9155744,insulin lispro protamine + insulin lispro,25% insulin lispro injection
Medication,insulin,0.9938111,insulin lispro protamine + insulin lispro,25% insulin lispro injection
Medication,insulin,0.9988507,insulin lispro protamine + insulin lispro,25% insulin lispro injection
Administration,injection,0.99801207,insulin lispro protamine + insulin lispro,25% insulin lispro injection
Medication,insulin,0.9997218,insulin lispro,without a longer-acting insulin
Detailed_description,longer - acting,0.99574304,insulin lispro,without a longer-acting insulin
Medication,insulin,0.99943596,insulin lispro,without a longer-acting insulin
Medication,insulin,0.9993001,insulin human [rdna] + isophane insulin human,treatment of all patients with type 1 diabetes
Medication,insulin,0.999271,insulin human [rdna] + isophane insulin human,treatment of all patients with type 1 diabetes
Disease_disorder,type 1 diabetes,0.9847388,insulin human [rdna] + isophane insulin human,treatment of all patients with type 1 diabetes
Medication,insulin,0.9852446,insulin human [long-acting],treatment of all patients with type 1 diabetes
Disease_disorder,type 1 diabetes,0.9724067,insulin human [long-acting],treatment of all patients with type 1 diabetes
Medication,insulin,0.9977842,insulin human [fast-acting],treatment of all patients with type 1 diabetes
Disease_disorder,type 1 diabetes,0.9744683,insulin human [fast-acting],treatment of all patients with type 1 diabetes
Medication,insulin glulis,0.8307796,insulin glulisine,adults and children
Subject,children,0.9127396,insulin glulisine,adults and children
Diagnostic_procedure,insulin glargine,0.72862923,insulin glargine [rdna],adults and children
Subject,children,0.5619113,insulin glargine [rdna],adults and children
Medication,insulin,0.9976173,insulin detemir,"use intravenous, rapid acting or short-acting insulin instead."
Administration,intra,0.9971009,insulin detemir,"use intravenous, rapid acting or short-acting insulin instead."
Detailed_description,rapid acting,0.9981571,insulin detemir,"use intravenous, rapid acting or short-acting insulin instead."
Detailed_description,short - acting,0.99614793,insulin detemir,"use intravenous, rapid acting or short-acting insulin instead."
Medication,insulin,0.99856275,insulin detemir,"use intravenous, rapid acting or short-acting insulin instead."
Medication,insulin,0.9996778,insulin degludec + insulin aspart premixed,diabetes mellitus
Medication,degl,0.9482091,insulin degludec + insulin aspart premixed,diabetes mellitus
Detailed_description,prem,0.99956506,insulin degludec + insulin aspart premixed,diabetes mellitus
Disease_disorder,diabetes mellitus,0.9995458,insulin degludec + insulin aspart premixed,diabetes mellitus
Medication,insulin degludec,0.9743638,insulin degludec,once-daily
Frequency,once,0.9448053,insulin degludec,once-daily
Frequency,daily,0.9679377,insulin degludec,once-daily
Medication,insulin,0.9995952,insulin aspart + insulin aspart protamine,diabetes mellitus
Disease_disorder,diabetes mellitus,0.9983256,insulin aspart + insulin aspart protamine,diabetes mellitus
Medication,insulin,0.9966311,insulin aspart,adults and children
Detailed_description,adults,0.9198591,insulin aspart,adults and children
Subject,children,0.81351715,insulin aspart,adults and children
Severity,mild,0.9996612,isotretinoin (topical),mild to moderate inflammatory and non-inflammatory acne vulgaris
Severity,moderate,0.75471276,isotretinoin (topical),mild to moderate inflammatory and non-inflammatory acne vulgaris
Detailed_description,inflammatory,0.9999316,isotretinoin (topical),mild to moderate inflammatory and non-inflammatory acne vulgaris
Detailed_description,inflammatory,0.8161045,isotretinoin (topical),mild to moderate inflammatory and non-inflammatory acne vulgaris
Disease_disorder,acne vulgaris,0.9790053,isotretinoin (topical),mild to moderate inflammatory and non-inflammatory acne vulgaris
Administration,oral,0.9993537,isotretinoin (oral),topical therapy
Administration,topical,0.99930716,isotretinoin (oral),topical therapy
Medication,isosorbide mononitrate,0.95599,isosorbide mononitrate,aborting an acute anginal episode
