group,indication,Score,drug_class,generic_name
administration,topical,0.7704431,topical retinoid and related preparations,sesame oil + cactus extract + beeswax
administration,topical,0.7704431,topical retinoid and related preparations,tazarotene
administration,topical,0.7704431,topical retinoid and related preparations,trifarotene
administration,topical,0.7704431,topical retinoid and related preparations,tretinoin (topical)
detailed_description,preparations,0.39985254,topical retinoid and related preparations,adapalene + benzoyl peroxide
detailed_description,preparations,0.39985254,topical retinoid and related preparations,adapalene
detailed_description,preparations,0.39985254,topical retinoid and related preparations,isotretinoin (topical)
detailed_description,preparations,0.39985254,topical retinoid and related preparations,sesame oil + cactus extract + beeswax
detailed_description,preparations,0.39985254,topical retinoid and related preparations,tazarotene
detailed_description,preparations,0.39985254,topical retinoid and related preparations,trifarotene
detailed_description,preparations,0.39985254,topical retinoid and related preparations,tretinoin (topical)
detailed_description,aura,0.9015374,aural anti-bacterial preparations,chloramphenicol + lidocaine hydrochloride
detailed_description,aura,0.9015374,aural anti-bacterial preparations,ciprofloxacin (ophthalmic)
detailed_description,aura,0.9015374,aural anti-bacterial preparations,lomefloxacin (oral)
detailed_description,aura,0.9015374,aural anti-bacterial preparations,neomycin sulfate + bacitracin zinc + polymyxin b sulfate (ophthalmic)
detailed_description,aura,0.9015374,aural anti-bacterial preparations,ofloxacin (oral & injection)
diagnostic_procedure,anti - bacterial preparations,0.9482407,aural anti-bacterial preparations,chloramphenicol + lidocaine hydrochloride
diagnostic_procedure,anti - bacterial preparations,0.9482407,aural anti-bacterial preparations,ciprofloxacin (ophthalmic)
diagnostic_procedure,anti - bacterial preparations,0.9482407,aural anti-bacterial preparations,lomefloxacin (oral)
diagnostic_procedure,anti - bacterial preparations,0.9482407,aural anti-bacterial preparations,neomycin sulfate + bacitracin zinc + polymyxin b sulfate (ophthalmic)
diagnostic_procedure,anti - bacterial preparations,0.9482407,aural anti-bacterial preparations,ofloxacin (oral & injection)
medication,drugs,0.96904325,drugs affecting (inhibiting) gonadotrophin,cetrorelix acetate
medication,drugs,0.96904325,drugs affecting (inhibiting) gonadotrophin,degarelix acetate
medication,drugs,0.96904325,drugs affecting (inhibiting) gonadotrophin,danazol
diagnostic_procedure,gonadotrophin,0.8943696,drugs affecting (inhibiting) gonadotrophin,cetrorelix acetate
diagnostic_procedure,gonadotrophin,0.8943696,drugs affecting (inhibiting) gonadotrophin,degarelix acetate
diagnostic_procedure,gonadotrophin,0.8943696,drugs affecting (inhibiting) gonadotrophin,danazol
medication,beta - blockers,0.9977902,beta-blockers,celiprolol hydrochloride
diagnostic_procedure,alpha - glucosidase inhibitor,0.90930784,alpha-glucosidase inhibitor,acarbose
diagnostic_procedure,alpha - glucosidase inhibitor,0.90930784,alpha-glucosidase inhibitor,miglitol
diagnostic_procedure,alpha - glucosidase inhibitor,0.90930784,alpha-glucosidase inhibitor,voglibose
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,abacavir + lamivudine + zidovudine
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,efavirenz
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,lamivudine + zidovudine + nevirapine
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,lamivudine + zidovudine
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,lamivudine [for hiv infection]
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,lopinavir + ritonavir
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,nelfinavir
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,nevirapine
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,tenofovir disoproxil fumarate
medication,drugs,0.97261727,drugs for hiv / anti-retroviral drugs,zidovudine
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,abacavir + lamivudine + zidovudine
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,efavirenz
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,lamivudine + zidovudine + nevirapine
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,lamivudine + zidovudine
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,lamivudine [for hiv infection]
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,lopinavir + ritonavir
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,nelfinavir
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,nevirapine
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,tenofovir disoproxil fumarate
medication,anti - retroviral drugs,0.8770769,drugs for hiv / anti-retroviral drugs,zidovudine
administration,intra,0.9992219,intravenous fluid preparations,cholera saline
administration,intra,0.9992219,intravenous fluid preparations,dextrose & hartmann's solution
administration,intra,0.9992219,intravenous fluid preparations,dextrose
administration,intra,0.9992219,intravenous fluid preparations,polygeline + electrolytes
administration,intra,0.9992219,intravenous fluid preparations,ringer's lactate solution
administration,intra,0.9992219,intravenous fluid preparations,sodium chloride (intravenous solution)
administration,intra,0.9992219,intravenous fluid preparations,sodium bicarbonate
therapeutic_procedure,fluid preparations,0.99084127,intravenous fluid preparations,cholera saline
therapeutic_procedure,fluid preparations,0.99084127,intravenous fluid preparations,dextrose & hartmann's solution
therapeutic_procedure,fluid preparations,0.99084127,intravenous fluid preparations,dextrose
therapeutic_procedure,fluid preparations,0.99084127,intravenous fluid preparations,polygeline + electrolytes
therapeutic_procedure,fluid preparations,0.99084127,intravenous fluid preparations,ringer's lactate solution
therapeutic_procedure,fluid preparations,0.99084127,intravenous fluid preparations,sodium chloride (intravenous solution)
therapeutic_procedure,fluid preparations,0.99084127,intravenous fluid preparations,sodium bicarbonate
medication,diuretics,0.9666608,thiazide diuretics & related drugs,chlorthalidone
medication,diuretics,0.9666608,thiazide diuretics & related drugs,hydrochlorothiazide
medication,diuretics,0.9666608,thiazide diuretics & related drugs,indapamide
medication,diuretics,0.9666608,thiazide diuretics & related drugs,metolazone
medication,drugs,0.99765944,thiazide diuretics & related drugs,chlorthalidone
medication,drugs,0.99765944,thiazide diuretics & related drugs,hydrochlorothiazide
medication,drugs,0.99765944,thiazide diuretics & related drugs,indapamide
medication,drugs,0.99765944,thiazide diuretics & related drugs,metolazone
diagnostic_procedure,preparations,0.34725833,chlorhexidine & chloroxylenol preparations,chloroxylenol + triclosan
diagnostic_procedure,preparations,0.34725833,chlorhexidine & chloroxylenol preparations,chloroxylenol
diagnostic_procedure,preparations,0.34725833,chlorhexidine & chloroxylenol preparations,chlorhexidine hydrochloride + nystatin
diagnostic_procedure,preparations,0.34725833,chlorhexidine & chloroxylenol preparations,chlorhexidine hydrochloride + cetrimide
diagnostic_procedure,preparations,0.34725833,chlorhexidine & chloroxylenol preparations,chlorhexidine gluconate + isopropyl alcohol
diagnostic_procedure,preparations,0.34725833,chlorhexidine & chloroxylenol preparations,chlorhexidine gluconate + cetrimide
diagnostic_procedure,antibacterial preparation,0.9265437,other antibacterial preparation,chlorhexidine gluconate [4%]
diagnostic_procedure,antibacterial preparation,0.9265437,other antibacterial preparation,chlorhexidine gluconate [1%]
diagnostic_procedure,antibacterial preparation,0.9265437,other antibacterial preparation,chlorhexidine gluconate [0.2%]
diagnostic_procedure,antibacterial preparation,0.9265437,other antibacterial preparation,colistimethate sodium
diagnostic_procedure,antibacterial preparation,0.9265437,other antibacterial preparation,dequalinium chloride
diagnostic_procedure,antibacterial preparation,0.9265437,other antibacterial preparation,isopropyl alcohol
diagnostic_procedure,antibacterial preparation,0.9265437,other antibacterial preparation,lyophilized bacterial lysate
diagnostic_procedure,antibacterial preparation,0.9265437,other antibacterial preparation,polymyxin b sulfate
medication,ssris,0.8693831,ssris & related anti-depressant drugs,citalopram hydrobromide
medication,ssris,0.8693831,ssris & related anti-depressant drugs,escitalopram oxalate
medication,ssris,0.8693831,ssris & related anti-depressant drugs,flupentixol
medication,ssris,0.8693831,ssris & related anti-depressant drugs,fluvoxamine maleate
medication,ssris,0.8693831,ssris & related anti-depressant drugs,paroxetine hydrochloride
medication,ssris,0.8693831,ssris & related anti-depressant drugs,sertraline hydrochloride
medication,anti - depressant drugs,0.9765814,ssris & related anti-depressant drugs,citalopram hydrobromide
medication,anti - depressant drugs,0.9765814,ssris & related anti-depressant drugs,escitalopram oxalate
medication,anti - depressant drugs,0.9765814,ssris & related anti-depressant drugs,flupentixol
medication,anti - depressant drugs,0.9765814,ssris & related anti-depressant drugs,fluvoxamine maleate
medication,anti - depressant drugs,0.9765814,ssris & related anti-depressant drugs,paroxetine hydrochloride
medication,anti - depressant drugs,0.9765814,ssris & related anti-depressant drugs,sertraline hydrochloride
disease_disorder,diarrhoeal,0.95182693,anti-diarrhoeal antimicrobial drugs,ciprofloxacin
medication,antimicrobial drugs,0.98777544,anti-diarrhoeal antimicrobial drugs,ciprofloxacin
medication,vertigo drugs,0.984094,anti vertigo drugs,cinnarizine + dimenhydrinate
medication,vertigo drugs,0.984094,anti vertigo drugs,cinnarizine
medication,vertigo drugs,0.984094,anti vertigo drugs,prochlorperazine maleate
detailed_description,compound,0.99980575,compound steroidal preparations,cinchocaine + hydrocortisone + neomycin + esculin
detailed_description,compound,0.99980575,compound steroidal preparations,cinchocaine + hydrocortisone + framycetin + esculin
diagnostic_procedure,calcium regulator,0.99219114,calcium regulator,cinacalcet
diagnostic_procedure,calcium regulator,0.99219114,calcium regulator,sodium polystyrene sulfonate
medication,peripheral vasodilator,0.984549,peripheral vasodilator drugs: intermittent claudication,cilostazol
medication,peripheral vasodilator,0.984549,peripheral vasodilator drugs: intermittent claudication,pentoxifylline
detailed_description,intermittent,0.9907747,peripheral vasodilator drugs: intermittent claudication,cilostazol
detailed_description,intermittent,0.9907747,peripheral vasodilator drugs: intermittent claudication,pentoxifylline
detailed_description,centrally acting,0.99931705,centrally acting antihypertensive drugs (central sympatholytic),clonidine hydrochloride
detailed_description,centrally acting,0.99931705,centrally acting antihypertensive drugs (central sympatholytic),methyldopa
medication,antihypertensive drugs,0.94295126,centrally acting antihypertensive drugs (central sympatholytic),clonidine hydrochloride
medication,antihypertensive drugs,0.94295126,centrally acting antihypertensive drugs (central sympatholytic),methyldopa
detailed_description,central,0.93318975,centrally acting antihypertensive drugs (central sympatholytic),clonidine hydrochloride
detailed_description,central,0.93318975,centrally acting antihypertensive drugs (central sympatholytic),methyldopa
medication,anti - depressant drugs,0.9919374,tricyclic & related anti-depressant drugs,clomipramine hydrochloride
medication,anti - depressant drugs,0.9919374,tricyclic & related anti-depressant drugs,doxepin (oral)
medication,anti - depressant drugs,0.9919374,tricyclic & related anti-depressant drugs,imipramine hydrochloride
medication,anti - depressant drugs,0.9919374,tricyclic & related anti-depressant drugs,nortriptyline
medication,anti - depressant drugs,0.9919374,tricyclic & related anti-depressant drugs,trimipramine
medication,drugs for,0.83303356,drugs for infertility,clomiphene citrate
medication,drugs for,0.83303356,drugs for infertility,follitropin beta
medication,drugs for,0.83303356,drugs for infertility,follitropin alfa + lutropin alfa
medication,drugs for,0.83303356,drugs for infertility,follitropin alfa
medication,drugs for,0.83303356,drugs for infertility,follicle stimulating hormone [urofollitropin]
medication,drugs for,0.83303356,drugs for infertility,progesterone (vaginalgel)
medication,drugs for,0.83303356,drugs for infertility,recombinant follicle stimulating hormone (rfsh)
diagnostic_procedure,infertility,0.97851187,drugs for infertility,clomiphene citrate
diagnostic_procedure,infertility,0.97851187,drugs for infertility,follitropin beta
diagnostic_procedure,infertility,0.97851187,drugs for infertility,follitropin alfa + lutropin alfa
diagnostic_procedure,infertility,0.97851187,drugs for infertility,follitropin alfa
diagnostic_procedure,infertility,0.97851187,drugs for infertility,follicle stimulating hormone [urofollitropin]
